onset	duration	sample	value
15.488	0.002	7744	1
17.492	0.002	8746	2
18.996	0.002	9498	3
20.146	0.002	10073	4
27.736	0.002	13868	1
29.746	0.002	14873	2
31.25	0.002	15625	3
32.258	0.002	16129	4
39.986	0.002	19993	1
41.99	0.002	20995	2
43.494	0.002	21747	3
44.288	0.002	22144	4
52.226	0.002	26113	1
54.23	0.002	27115	2
55.734	0.002	27867	3
57.468	0.002	28734	4
64.446	0.002	32223	1
66.45	0.002	33225	2
67.954	0.002	33977	3
68.876	0.002	34438	4
76.68	0.002	38340	1
78.684	0.002	39342	2
80.188	0.002	40094	3
80.826	0.002	40413	4
88.904	0.002	44452	1
90.91	0.002	45455	2
92.414	0.002	46207	3
94.412	0.002	47206	4
101.134	0.002	50567	1
103.14	0.002	51570	2
104.642	0.002	52321	3
105.752	0.002	52876	4
113.37	0.002	56685	1
115.374	0.002	57687	2
116.88	0.002	58440	3
117.944	0.002	58972	4
125.602	0.002	62801	1
127.608	0.002	63804	2
129.112	0.002	64556	3
130.106	0.002	65053	4
137.828	0.002	68914	1
139.832	0.002	69916	2
141.336	0.002	70668	3
142.546	0.002	71273	4
150.05	0.002	75025	1
152.052	0.002	76026	2
153.556	0.002	76778	3
157.448	0.002	78724	4
162.284	0.002	81142	1
164.288	0.002	82144	2
165.792	0.002	82896	3
166.822	0.002	83411	4
174.516	0.002	87258	1
176.522	0.002	88261	2
178.024	0.002	89012	3
179.248	0.002	89624	4
186.752	0.002	93376	1
188.756	0.002	94378	2
190.26	0.002	95130	3
191.354	0.002	95677	4
198.986	0.002	99493	1
200.99	0.002	100495	2
202.494	0.002	101247	3
205.47	0.002	102735	4
211.212	0.002	105606	1
213.216	0.002	106608	2
214.72	0.002	107360	3
215.874	0.002	107937	4
223.444	0.002	111722	1
225.448	0.002	112724	2
226.952	0.002	113476	3
227.888	0.002	113944	4
235.666	0.002	117833	1
237.67	0.002	118835	2
239.174	0.002	119587	3
240.358	0.002	120179	4
247.898	0.002	123949	1
249.902	0.002	124951	2
251.406	0.002	125703	3
253.084	0.002	126542	4
260.132	0.002	130066	1
262.136	0.002	131068	2
263.64	0.002	131820	3
264.464	0.002	132232	4
272.366	0.002	136183	1
274.372	0.002	137186	2
275.876	0.002	137938	3
276.97	0.002	138485	4
284.592	0.002	142296	1
286.596	0.002	143298	2
288.1	0.002	144050	3
289.956	0.002	144978	4
296.824	0.002	148412	1
298.828	0.002	149414	2
300.332	0.002	150166	3
301.468	0.002	150734	4
309.046	0.002	154523	1
311.05	0.002	155525	2
312.554	0.002	156277	3
313.374	0.002	156687	4
321.27	0.002	160635	1
323.274	0.002	161637	2
324.778	0.002	162389	3
326.264	0.002	163132	4
333.494	0.002	166747	1
335.498	0.002	167749	2
337.002	0.002	168501	3
337.794	0.002	168897	4
345.724	0.002	172862	1
347.728	0.002	173864	2
349.232	0.002	174616	3
350.08	0.002	175040	4
357.96	0.002	178980	1
359.964	0.002	179982	2
361.47	0.002	180735	3
362.716	0.002	181358	4
370.194	0.002	185097	1
372.2	0.002	186100	2
373.704	0.002	186852	3
375.498	0.002	187749	4
382.42	0.002	191210	1
384.424	0.002	192212	2
385.928	0.002	192964	3
386.886	0.002	193443	4
394.64	0.002	197320	1
396.646	0.002	198323	2
398.15	0.002	199075	3
400.856	0.002	200428	4
406.872	0.002	203436	1
408.878	0.002	204439	2
410.382	0.002	205191	3
411.6	0.002	205800	4
419.108	0.002	209554	1
421.112	0.002	210556	2
422.616	0.002	211308	3
429.512	0.002	214756	4
431.332	0.002	215666	1
433.338	0.002	216669	2
434.842	0.002	217421	3
441.448	0.002	220724	4
443.566	0.002	221783	1
445.57	0.002	222785	2
447.074	0.002	223537	3
448.296	0.002	224148	4
455.798	0.002	227899	1
457.8	0.002	228900	2
459.304	0.002	229652	3
460.128	0.002	230064	4
468.034	0.002	234017	1
470.038	0.002	235019	2
471.542	0.002	235771	3
472.566	0.002	236283	4
480.264	0.002	240132	1
482.27	0.002	241135	2
483.774	0.002	241887	3
491.942	0.002	245971	4
492.498	0.002	246249	1
494.502	0.002	247251	2
496.006	0.002	248003	3
497.406	0.002	248703	4
504.734	0.002	252367	1
506.738	0.002	253369	2
508.242	0.002	254121	3
509.486	0.002	254743	4
516.956	0.002	258478	1
518.962	0.002	259481	2
520.466	0.002	260233	3
522.016	0.002	261008	4
529.19	0.002	264595	1
531.194	0.002	265597	2
532.7	0.002	266350	3
534.014	0.002	267007	4
541.412	0.002	270706	1
543.416	0.002	271708	2
544.92	0.002	272460	3
545.918	0.002	272959	4
553.646	0.002	276823	1
555.65	0.002	277825	2
557.154	0.002	278577	3
558.186	0.002	279093	4
565.88	0.002	282940	1
567.884	0.002	283942	2
569.388	0.002	284694	3
570.298	0.002	285149	4
578.11	0.002	289055	1
580.116	0.002	290058	2
581.62	0.002	290810	3
583.964	0.002	291982	4
590.348	0.002	295174	1
592.352	0.002	296176	2
593.856	0.002	296928	3
600.088	0.002	300044	4
602.568	0.002	301284	1
604.572	0.002	302286	2
606.076	0.002	303038	3
607.778	0.002	303889	4
614.792	0.002	307396	1
616.796	0.002	308398	2
618.3	0.002	309150	3
619.49	0.002	309745	4
627.026	0.002	313513	1
629.032	0.002	314516	2
630.534	0.002	315267	3
631.684	0.002	315842	4
639.262	0.002	319631	1
641.268	0.002	320634	2
642.772	0.002	321386	3
643.92	0.002	321960	4
651.496	0.002	325748	1
653.5	0.002	326750	2
655.004	0.002	327502	3
656.078	0.002	328039	4
663.718	0.002	331859	1
665.722	0.002	332861	2
667.226	0.002	333613	3
668.192	0.002	334096	4
675.952	0.002	337976	1
677.958	0.002	338979	2
679.46	0.002	339730	3
680.318	0.002	340159	4
688.186	0.002	344093	1
690.192	0.002	345096	2
691.696	0.002	345848	3
693.162	0.002	346581	4
700.418	0.002	350209	1
702.424	0.002	351212	2
703.928	0.002	351964	3
705.142	0.002	352571	4
712.652	0.002	356326	1
714.658	0.002	357329	2
716.162	0.002	358081	3
717.284	0.002	358642	4
724.88	0.002	362440	1
726.884	0.002	363442	2
728.388	0.002	364194	3
729.336	0.002	364668	4
737.112	0.002	368556	1
739.116	0.002	369558	2
740.62	0.002	370310	3
748.788	0.002	374394	4
749.332	0.002	374666	1
751.336	0.002	375668	2
752.84	0.002	376420	3
753.97	0.002	376985	4
761.556	0.002	380778	1
763.56	0.002	381780	2
765.062	0.002	382531	3
765.832	0.002	382916	4
773.79	0.002	386895	1
775.794	0.002	387897	2
777.298	0.002	388649	3
778.548	0.002	389274	4
786.026	0.002	393013	1
788.03	0.002	394015	2
789.534	0.002	394767	3
790.778	0.002	395389	4
798.258	0.002	399129	1
800.262	0.002	400131	2
801.766	0.002	400883	3
808.73	0.002	404365	4
810.48	0.002	405240	1
812.486	0.002	406243	2
813.99	0.002	406995	3
820.984	0.002	410492	4
822.714	0.002	411357	1
824.718	0.002	412359	2
826.224	0.002	413112	3
827.358	0.002	413679	4
834.948	0.002	417474	1
836.954	0.002	418477	2
838.458	0.002	419229	3
839.884	0.002	419942	4
847.18	0.002	423590	1
849.184	0.002	424592	2
850.69	0.002	425345	3
852.298	0.002	426149	4
859.414	0.002	429707	1
861.42	0.002	430710	2
862.924	0.002	431462	3
864.022	0.002	432011	4
871.65	0.002	435825	1
873.654	0.002	436827	2
875.158	0.002	437579	3
876.348	0.002	438174	4
883.882	0.002	441941	1
885.886	0.002	442943	2
887.392	0.002	443696	3
892.288	0.002	446144	4
896.116	0.002	448058	1
898.12	0.002	449060	2
899.624	0.002	449812	3
900.596	0.002	450298	4
908.35	0.002	454175	1
910.354	0.002	455177	2
911.858	0.002	455929	3
913.236	0.002	456618	4
920.574	0.002	460287	1
922.578	0.002	461289	2
924.082	0.002	462041	3
925.112	0.002	462556	4
932.798	0.002	466399	1
934.804	0.002	467402	2
936.308	0.002	468154	3
937.334	0.002	468667	4
945.022	0.002	472511	1
947.026	0.002	473513	2
948.53	0.002	474265	3
949.408	0.002	474704	4
957.256	0.002	478628	1
959.26	0.002	479630	2
960.764	0.002	480382	3
962.234	0.002	481117	4
969.486	0.002	484743	1
971.49	0.002	485745	2
972.994	0.002	486497	3
973.912	0.002	486956	4
981.724	0.002	490862	1
983.728	0.002	491864	2
985.232	0.002	492616	3
986.38	0.002	493190	4
993.954	0.002	496977	1
995.958	0.002	497979	2
997.462	0.002	498731	3
998.918	0.002	499459	4
1006.188	0.002	503094	1
1008.192	0.002	504096	2
1009.696	0.002	504848	3
1010.79	0.002	505395	4
1018.408	0.002	509204	1
1020.414	0.002	510207	2
1021.918	0.002	510959	3
1023.704	0.002	511852	4
1030.632	0.002	515316	1
1032.636	0.002	516318	2
1034.14	0.002	517070	3
1035.11	0.002	517555	4
1042.868	0.002	521434	1
1044.872	0.002	522436	2
1046.376	0.002	523188	3
1050.958	0.002	525479	4
1055.088	0.002	527544	1
1057.092	0.002	528546	2
1058.598	0.002	529299	3
1066.766	0.002	533383	4
1067.324	0.002	533662	1
1069.328	0.002	534664	2
1070.832	0.002	535416	3
1072.632	0.002	536316	4
1079.546	0.002	539773	1
